,Year,Month,SalesDistrictDesc,ProductLineDesc,ProductClassDesc,Shippable$
1290,2017,3,West Region,Utility Automation,Teleprotection (TPR),0.0
1291,2017,4,APAC,Arresters,Distribution Arresters,70220.69
1292,2017,4,APAC,Arresters,Substation HC Arresters,81531.53
1293,2017,4,APAC,Arresters,Substation SC Arresters,130171.43
1294,2017,4,APAC,Bushings,Electro Composites,12144.0
1295,2017,4,APAC,Bushings,PCORE Electric,0.0
1296,2017,4,APAC,Connectors,Distribution Connectors,178685.9
1297,2017,4,APAC,Connectors,Substation Connectors,6541.01
1298,2017,4,APAC,Connectors,Transmission Connectors,19700.559999999998
1299,2017,4,APAC,Construction,Pole Line Hardware,80.34
1300,2017,4,APAC,Construction,Utility Anchors,23926.78
1301,2017,4,APAC,Enclosures & Drains,Underground,1608.8
1302,2017,4,APAC,Insulators,Distribution Insulators,3713.67
1303,2017,4,APAC,Insulators,Transmission Insulators,87547.93
1304,2017,4,APAC,Safety Products,Gloves and Sleeves,5947.1
1305,2017,4,APAC,Safety Products,Power Load,2997.27
1306,2017,4,APAC,Safety Products,Resale,105090.61
1307,2017,4,APAC,Safety Products,Traditional Tools,320112.58
1308,2017,4,APAC,Switching & Fusing,Cutouts,66793.09
1309,2017,4,APAC,Switching & Fusing,Fuse Links,7609.35
1310,2017,4,APAC,Switching & Fusing,OVHD Switches,88815.65
1311,2017,4,APAC,Switching & Fusing,Substation Switches,11190.0
1312,2017,4,APAC,Utility Automation,Cust Srvc Sales (CSS),0.0
1313,2017,4,CANADA UTILITY,Arresters,Distribution Arresters,11220.46
1314,2017,4,CANADA UTILITY,Arresters,Substation HC Arresters,11154.74
1315,2017,4,CANADA UTILITY,Arresters,Substation SC Arresters,2858.76
1316,2017,4,CANADA UTILITY,Arresters,Transmission Arresters,966.61
1317,2017,4,CANADA UTILITY,Bushings,Electro Composites,46281.07
1318,2017,4,CANADA UTILITY,Bushings,PCORE Electric,26559.0
1319,2017,4,CANADA UTILITY,Cable Accessories,URD Accessories,1066.66
1320,2017,4,CANADA UTILITY,Cable Accessories,URD Arresters,3472.3
1321,2017,4,CANADA UTILITY,Connectors,Distribution Connectors,19264.989999999998
1322,2017,4,CANADA UTILITY,Connectors,Substation Connectors,2268.0299999999997
1323,2017,4,CANADA UTILITY,Connectors,Transmission Connectors,53333.89
1324,2017,4,CANADA UTILITY,Construction,Civil,5865.22
1325,2017,4,CANADA UTILITY,Construction,Pole Line Hardware,41001.05
1326,2017,4,CANADA UTILITY,Construction,Utility Anchors,95534.76999999999
1327,2017,4,CANADA UTILITY,Enclosures & Drains,Above Ground,0.0
1328,2017,4,CANADA UTILITY,Enclosures & Drains,Underground,41115.71
1329,2017,4,CANADA UTILITY,Insulators,Distribution Insulators,20054.47
1330,2017,4,CANADA UTILITY,Insulators,Transmission Insulators,2232.77
1331,2017,4,CANADA UTILITY,Safety Products,Fiberglass Construction,22848.309999999998
1332,2017,4,CANADA UTILITY,Safety Products,Gloves and Sleeves,9497.32
1333,2017,4,CANADA UTILITY,Safety Products,Power Load,0.0
1334,2017,4,CANADA UTILITY,Safety Products,Resale,5550.04
1335,2017,4,CANADA UTILITY,Safety Products,Traditional Tools,32346.860000000004
1336,2017,4,CANADA UTILITY,Switching & Fusing,Cutouts,3225.08
1337,2017,4,CANADA UTILITY,Switching & Fusing,Cutouts - Polymer,271796.42
1338,2017,4,CANADA UTILITY,Switching & Fusing,Fuse Links,2242.85
1339,2017,4,CANADA UTILITY,Switching & Fusing,OVHD Switches,27127.84
1340,2017,4,CANADA UTILITY,Switching & Fusing,Substation Switches,0.0
1341,2017,4,CANADA UTILITY,Switching & Fusing,Turner Interrupters,0.0
1342,2017,4,CANADA UTILITY,Utility Automation,Capacitor Switches,0.0
1343,2017,4,CANADA UTILITY,Utility Automation,Carrier Comm (CCM),0.0
1344,2017,4,CANADA UTILITY,Utility Automation,Enclosures,0.0
1345,2017,4,CANADA UTILITY,Utility Automation,Padmount Switches,0.0
1346,2017,4,CANADA UTILITY,Utility Automation,Power Factor Correction,0.0
1347,2017,4,CANADA UTILITY,Utility Automation,Reclosers,0.0
1348,2017,4,CANADA UTILITY,Utility Automation,Sectionalizers,2909.75
1349,2017,4,Civil Construction,Construction,Atlas,1369.6
1350,2017,4,Civil Construction,Construction,Civil,629140.26
1351,2017,4,Communication - EMEA,Enclosures & Drains,Accessories,0.0
1352,2017,4,Communication - EMEA,Enclosures & Drains,Underground,0.0
1353,2017,4,Communication - East,Arresters,Distribution Arresters,398.82
1354,2017,4,Communication - East,Connectors,Aluminium Loops,5472.0
1355,2017,4,Communication - East,Connectors,Distribution Connectors,1367.3
1356,2017,4,Communication - East,Connectors,Plastic Loops,1636.0
1357,2017,4,Communication - East,Connectors,Substation Connectors,133.32
1358,2017,4,Communication - East,Connectors,Transmission Connectors,1070.3
1359,2017,4,Communication - East,Construction,Pole Line Hardware,7931.91
1360,2017,4,Communication - East,Construction,Utility Anchors,12318.32
1361,2017,4,Communication - East,Enclosures & Drains,Above Ground,2982.94
1362,2017,4,Communication - East,Enclosures & Drains,Accessories,418.2
1363,2017,4,Communication - East,Enclosures & Drains,Underground,227173.28
1364,2017,4,Communication - East,Safety Products,Fiber Splice Products,13506.52
1365,2017,4,Communication - East,Safety Products,Fiberglass Construction,0.0
1366,2017,4,Communication - East,Safety Products,Power Load,0.0
1367,2017,4,Communication - East,Safety Products,Resale,0.0
1368,2017,4,Communication - East,Safety Products,Traditional Tools,0.0
1369,2017,4,Communication - West,Arresters,Substation SC Arresters,0.0
1370,2017,4,Communication - West,Cable Accessories,URD Accessories,0.0
1371,2017,4,Communication - West,Cable Accessories,URD Arresters,0.0
1372,2017,4,Communication - West,Connectors,Aluminium Loops,588.4
1373,2017,4,Communication - West,Connectors,Distribution Connectors,0.0
1374,2017,4,Communication - West,Connectors,Substation Connectors,0.0
1375,2017,4,Communication - West,Connectors,Transmission Connectors,0.0
1376,2017,4,Communication - West,Construction,Pole Line Hardware,39602.350000000006
1377,2017,4,Communication - West,Construction,Utility Anchors,49262.21
1378,2017,4,Communication - West,Enclosures & Drains,Above Ground,13450.2
1379,2017,4,Communication - West,Enclosures & Drains,Accessories,79.8
1380,2017,4,Communication - West,Enclosures & Drains,Underground,72173.43
1381,2017,4,Communication - West,Insulators,Transmission Insulators,0.0
1382,2017,4,Communication - West,Safety Products,Fiber Splice Products,0.0
1383,2017,4,Communication - West,Safety Products,Fiberglass Construction,0.0
1384,2017,4,Communication - West,Safety Products,Power Load,0.0
1385,2017,4,Communication - West,Safety Products,Resale,570.78
1386,2017,4,Communication - West,Safety Products,Traditional Tools,0.0
1387,2017,4,Communication - West,Switching & Fusing,OVHD Switches,0.0
1388,2017,4,Communication - West,Switching & Fusing,Substation Switches,0.0
1389,2017,4,Communication - West,Utility Automation,Capacitor Switches,0.0
1390,2017,4,Communication - West,Utility Automation,Lighting Control,2457.0
1391,2017,4,Communication - West,Utility Automation,Power Factor Correction,0.0
1392,2017,4,Communication- House,Construction,Pole Line Hardware,0.0
1393,2017,4,Communication- House,Safety Products,Fiberglass Construction,0.0
1394,2017,4,EuropeMidEastAfrica,Arresters,Blocks,0.0
1395,2017,4,EuropeMidEastAfrica,Arresters,Distribution Arresters,37277.98
1396,2017,4,EuropeMidEastAfrica,Arresters,Substation HC Arresters,16119.599999999999
1397,2017,4,EuropeMidEastAfrica,Arresters,Substation SC Arresters,17356.5
1398,2017,4,EuropeMidEastAfrica,Arresters,Transmission Arresters,6157.57
1399,2017,4,EuropeMidEastAfrica,Bushings,Electro Composites,0.0
1400,2017,4,EuropeMidEastAfrica,Bushings,PCORE Electric,0.0
1401,2017,4,EuropeMidEastAfrica,Cable Accessories,URD Accessories,0.0
1402,2017,4,EuropeMidEastAfrica,Cable Accessories,URD Arresters,0.0
1403,2017,4,EuropeMidEastAfrica,Connectors,Distribution Connectors,47248.14
1404,2017,4,EuropeMidEastAfrica,Connectors,Substation Connectors,3243.06
1405,2017,4,EuropeMidEastAfrica,Connectors,Transmission Connectors,1091.8
1406,2017,4,EuropeMidEastAfrica,Construction,Pole Line Hardware,3673.8
1407,2017,4,EuropeMidEastAfrica,Construction,Utility Anchors,49710.06
1408,2017,4,EuropeMidEastAfrica,Insulators,Distribution Insulators,0.0
1409,2017,4,EuropeMidEastAfrica,Insulators,Transmission Insulators,35761.41
1410,2017,4,EuropeMidEastAfrica,Safety Products,Gloves and Sleeves,1531.58
1411,2017,4,EuropeMidEastAfrica,Safety Products,Resale,36449.06
1412,2017,4,EuropeMidEastAfrica,Safety Products,Traditional Tools,112317.86000000002
1413,2017,4,EuropeMidEastAfrica,Switching & Fusing,Cutouts,17323.7
1414,2017,4,EuropeMidEastAfrica,Switching & Fusing,Fuse Links,0.0
1415,2017,4,EuropeMidEastAfrica,Switching & Fusing,OVHD Switches,14169.73
1416,2017,4,EuropeMidEastAfrica,Switching & Fusing,Substation Switches,0.0
1417,2017,4,EuropeMidEastAfrica,Switching & Fusing,Turner Accessories,0.0
1418,2017,4,EuropeMidEastAfrica,Utility Automation,Capacitor Switches,0.0
1419,2017,4,EuropeMidEastAfrica,Utility Automation,Carrier Comm (CCM),0.0
1420,2017,4,EuropeMidEastAfrica,Utility Automation,Power Factor Correction,0.0
1421,2017,4,EuropeMidEastAfrica,Utility Automation,Sectionalizers,0.0
1422,2017,4,EuropeMidEastAfrica,Utility Automation,Teleprotection (TPR),0.0
1423,2017,4,Greater China,Arresters,Distribution Arresters,0.0
1424,2017,4,Greater China,Arresters,Substation SC Arresters,0.0
1425,2017,4,Greater China,Bushings,Electro Composites,0.0
1426,2017,4,Greater China,Bushings,PCORE Electric,0.0
1427,2017,4,Greater China,Construction,Pole Line Hardware,4588.24
1428,2017,4,Greater China,Enclosures & Drains,DNU-Large Underground Enclosures,668.86
1429,2017,4,Greater China,Enclosures & Drains,DNU-Small Underground Enclosures,5400.2
1430,2017,4,Greater China,Safety Products,Gloves and Sleeves,0.0
1431,2017,4,Greater China,Safety Products,Resale,9177.32
1432,2017,4,Greater China,Safety Products,Traditional Tools,3334.42
1433,2017,4,Greater China,Switching & Fusing,Cutouts,93502.17
1434,2017,4,Greater China,Switching & Fusing,Cutouts - Polymer,2251.66
1435,2017,4,Greater China,Switching & Fusing,Fuse Links,561.83
1436,2017,4,Greater China,Switching & Fusing,OVHD Switches,109493.63
1437,2017,4,Greater China,Utility Automation,Load Break Switches,0.0
1438,2017,4,HOUSE INTERNATIONAL,Bushings,Electro Composites,0.0
1439,2017,4,HOUSE INTERNATIONAL,Bushings,PCORE Electric,13137.0
1440,2017,4,HOUSE INTERNATIONAL,Cable Accessories,URD Accessories,0.0
1441,2017,4,HOUSE INTERNATIONAL,Safety Products,Traditional Tools,0.0
1442,2017,4,House Accounts,Arresters,Blocks,0.0
1443,2017,4,House Accounts,Arresters,Distribution Arresters,16630.4
1444,2017,4,House Accounts,Arresters,Substation HC Arresters,13728.22
1445,2017,4,House Accounts,Arresters,Substation SC Arresters,1235.88
1446,2017,4,House Accounts,Bushings,Reuel,0.0
1447,2017,4,House Accounts,Cable Accessories,URD Accessories,540.0
1448,2017,4,House Accounts,Cable Accessories,URD Arresters,0.0
1449,2017,4,House Accounts,Connectors,Distribution Connectors,750.0
1450,2017,4,House Accounts,Connectors,Transmission Connectors,0.0
1451,2017,4,House Accounts,Construction,Pole Line Hardware,0.0
1452,2017,4,House Accounts,Construction,Utility Anchors,0.0
1453,2017,4,House Accounts,Enclosures & Drains,Above Ground,0.0
1454,2017,4,House Accounts,Enclosures & Drains,Accessories,32.03
1455,2017,4,House Accounts,Enclosures & Drains,Underground,65374.130000000005
1456,2017,4,House Accounts,Safety Products,Resale,222.29999999999998
1457,2017,4,House Accounts,Safety Products,Traditional Tools,913.1500000000001
1458,2017,4,House Accounts,Utility Automation,Capacitor Switches,7451.28
1459,2017,4,House Accounts,Utility Automation,Carrier Comm (CCM),0.0
1460,2017,4,House Accounts,Utility Automation,Con Sys & Telemetry (CST),0.0
1461,2017,4,House Accounts,Utility Automation,Teleprotection (TPR),0.0
1462,2017,4,LC ENCLOSURES,Enclosures & Drains,Above Ground,11274.3
1463,2017,4,LC ENCLOSURES,Enclosures & Drains,Accessories,1905.1
1464,2017,4,LC ENCLOSURES,Enclosures & Drains,Drain,46115.67999999999
1465,2017,4,LC ENCLOSURES,Enclosures & Drains,Hot Box,6121.81
1466,2017,4,LC ENCLOSURES,Enclosures & Drains,Underground,244220.77000000002
1467,2017,4,Latin America,Arresters,Distribution Arresters,0.0
1468,2017,4,Latin America,Arresters,Substation HC Arresters,10531.68
1469,2017,4,Latin America,Arresters,Substation SC Arresters,15688.59
1470,2017,4,Latin America,Arresters,Transmission Arresters,0.0
1471,2017,4,Latin America,Cable Accessories,URD Accessories,11663.75
1472,2017,4,Latin America,Cable Accessories,URD Arresters,1019.76
1473,2017,4,Latin America,Connectors,Distribution Connectors,132725.98
1474,2017,4,Latin America,Connectors,Substation Connectors,0.0
1475,2017,4,Latin America,Connectors,Transmission Connectors,3702.46
1476,2017,4,Latin America,Construction,Civil,0.0
1477,2017,4,Latin America,Construction,Pole Line Hardware,27857.83
1478,2017,4,Latin America,Construction,Utility Anchors,63725.29
1479,2017,4,Latin America,Enclosures & Drains,Above Ground,0.0
1480,2017,4,Latin America,Enclosures & Drains,Accessories,5685.16
1481,2017,4,Latin America,Enclosures & Drains,Underground,0.0
1482,2017,4,Latin America,Insulators,Distribution Insulators,8278.4
1483,2017,4,Latin America,Insulators,Transmission Insulators,103264.44
1484,2017,4,Latin America,Safety Products,Fiberglass Construction,0.0
1485,2017,4,Latin America,Safety Products,Gloves and Sleeves,0.0
1486,2017,4,Latin America,Safety Products,Resale,2056.44
1487,2017,4,Latin America,Safety Products,Traditional Tools,7199.5599999999995
1488,2017,4,Latin America,Switching & Fusing,Cutouts,26391.33
1489,2017,4,Latin America,Switching & Fusing,Cutouts - Polymer,0.0
1490,2017,4,Latin America,Switching & Fusing,Fuse Links,513.0
1491,2017,4,Latin America,Switching & Fusing,OVHD Switches,23878.0
1492,2017,4,Latin America,Switching & Fusing,Turner Transmission Switches,0.0
1493,2017,4,Latin America,Utility Automation,Capacitor Switches,19714.0
1494,2017,4,Latin America,Utility Automation,Carrier Comm (CCM),0.0
1495,2017,4,Latin America,Utility Automation,Power Factor Correction,238.0
1496,2017,4,Latin America,Utility Automation,Uti Trans Sys (UET),0.0
1497,2017,4,MEXICO,Bushings,PCORE Electric,0.0
1498,2017,4,NORTH CENTRAL REGION,Arresters,Distribution Arresters,15454.92
1499,2017,4,NORTH CENTRAL REGION,Arresters,Substation HC Arresters,17972.760000000002
1500,2017,4,NORTH CENTRAL REGION,Arresters,Substation SC Arresters,19229.97
1501,2017,4,NORTH CENTRAL REGION,Arresters,Transmission Arresters,0.0
1502,2017,4,NORTH CENTRAL REGION,Bushings,Electro Composites,0.0
1503,2017,4,NORTH CENTRAL REGION,Bushings,PCORE Electric,128348.0
1504,2017,4,NORTH CENTRAL REGION,Bushings,Reuel,0.0
1505,2017,4,NORTH CENTRAL REGION,Cable Accessories,URD Accessories,4129.8
1506,2017,4,NORTH CENTRAL REGION,Cable Accessories,URD Arresters,26570.75
1507,2017,4,NORTH CENTRAL REGION,Connectors,Distribution Connectors,32102.72
1508,2017,4,NORTH CENTRAL REGION,Connectors,Substation Connectors,14807.650000000001
1509,2017,4,NORTH CENTRAL REGION,Connectors,Transmission Connectors,173571.89
1510,2017,4,NORTH CENTRAL REGION,Construction,Civil,0.0
1511,2017,4,NORTH CENTRAL REGION,Construction,Pole Line Hardware,63346.869999999995
1512,2017,4,NORTH CENTRAL REGION,Construction,Utility Anchors,53855.72
1513,2017,4,NORTH CENTRAL REGION,Enclosures & Drains,Above Ground,53069.2
1514,2017,4,NORTH CENTRAL REGION,Enclosures & Drains,Accessories,0.0
1515,2017,4,NORTH CENTRAL REGION,Enclosures & Drains,Underground,1333.13
1516,2017,4,NORTH CENTRAL REGION,Insulators,Distribution Insulators,8494.83
1517,2017,4,NORTH CENTRAL REGION,Insulators,Transmission Insulators,30072.309999999998
1518,2017,4,NORTH CENTRAL REGION,Safety Products,Fiber Splice Products,0.0
1519,2017,4,NORTH CENTRAL REGION,Safety Products,Fiberglass Construction,13942.810000000001
1520,2017,4,NORTH CENTRAL REGION,Safety Products,Gloves and Sleeves,3254.68
1521,2017,4,NORTH CENTRAL REGION,Safety Products,Power Load,0.0
1522,2017,4,NORTH CENTRAL REGION,Safety Products,Resale,6140.48
1523,2017,4,NORTH CENTRAL REGION,Safety Products,Traditional Tools,20429.309999999998
1524,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Cutouts,0.0
1525,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Cutouts - Polymer,341.34
1526,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Fuse Links,621.0
1527,2017,4,NORTH CENTRAL REGION,Switching & Fusing,OVHD Switches,21171.36
1528,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Substation Switches,0.0
1529,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Turner Accessories,0.0
1530,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Turner Interrupters,0.0
1531,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Turner Substation Switches,0.0
1532,2017,4,NORTH CENTRAL REGION,Switching & Fusing,Turner Transmission Switches,0.0
1533,2017,4,NORTH CENTRAL REGION,Utility Automation,Capacitor Switches,9701.43
1534,2017,4,NORTH CENTRAL REGION,Utility Automation,Carrier Comm (CCM),0.0
1535,2017,4,NORTH CENTRAL REGION,Utility Automation,Con Sys & Telemetry (CST),0.0
1536,2017,4,NORTH CENTRAL REGION,Utility Automation,Cust Srvc Sales (CSS),0.0
1537,2017,4,NORTH CENTRAL REGION,Utility Automation,Enclosures,225851.64
1538,2017,4,NORTH CENTRAL REGION,Utility Automation,Lighting Control,3912.84
1539,2017,4,NORTH CENTRAL REGION,Utility Automation,Other Assemblies,600.0
1540,2017,4,NORTH CENTRAL REGION,Utility Automation,Padmount Switches,0.0
1541,2017,4,NORTH CENTRAL REGION,Utility Automation,Power Factor Correction,0.0
1542,2017,4,NORTH CENTRAL REGION,Utility Automation,Reclosers,93720.0
1543,2017,4,NORTH CENTRAL REGION,Utility Automation,Sectionalizers,0.0
1544,2017,4,NORTH CENTRAL REGION,Utility Automation,Teleprotection (TPR),0.0
1545,2017,4,NORTH CENTRAL REGION,Wire Management,Wire Mesh,292.2
1546,2017,4,North East Region,Arresters,Distribution Arresters,10869.09
1547,2017,4,North East Region,Arresters,Substation HC Arresters,0.0
1548,2017,4,North East Region,Arresters,Substation SC Arresters,36015.600000000006
1549,2017,4,North East Region,Arresters,Transmission Arresters,10630.0
1550,2017,4,North East Region,Bushings,Electro Composites,0.0
1551,2017,4,North East Region,Bushings,PCORE Electric,113171.0
1552,2017,4,North East Region,Bushings,Reuel,0.0
1553,2017,4,North East Region,Cable Accessories,URD Accessories,43290.5
1554,2017,4,North East Region,Cable Accessories,URD Arresters,20618.88
1555,2017,4,North East Region,Connectors,Distribution Connectors,89470.40999999999
1556,2017,4,North East Region,Connectors,Substation Connectors,61870.74
1557,2017,4,North East Region,Connectors,Transmission Connectors,201328.1
1558,2017,4,North East Region,Construction,Pole Line Hardware,102451.22000000002
1559,2017,4,North East Region,Construction,Utility Anchors,74287.06
1560,2017,4,North East Region,Enclosures & Drains,Above Ground,0.0
1561,2017,4,North East Region,Enclosures & Drains,Accessories,313.5
1562,2017,4,North East Region,Enclosures & Drains,Underground,2990.01
1563,2017,4,North East Region,Insulators,Distribution Insulators,28758.54
1564,2017,4,North East Region,Insulators,Transmission Insulators,176661.15999999997
1565,2017,4,North East Region,Safety Products,Fiber Splice Products,145.6
1566,2017,4,North East Region,Safety Products,Fiberglass Construction,19771.489999999998
1567,2017,4,North East Region,Safety Products,Gloves and Sleeves,5310.29
1568,2017,4,North East Region,Safety Products,Power Load,38300.6
1569,2017,4,North East Region,Safety Products,Resale,16529.26
1570,2017,4,North East Region,Safety Products,Traditional Tools,22188.579999999998
1571,2017,4,North East Region,Switching & Fusing,Cutouts,5597.280000000001
1572,2017,4,North East Region,Switching & Fusing,Cutouts - Polymer,63039.79
1573,2017,4,North East Region,Switching & Fusing,Fuse Links,6280.95
1574,2017,4,North East Region,Switching & Fusing,OVHD Switches,20668.579999999998
1575,2017,4,North East Region,Switching & Fusing,Substation Switches,18542.95
1576,2017,4,North East Region,Switching & Fusing,Turner Accessories,12081.43
1577,2017,4,North East Region,Switching & Fusing,Turner Interrupters,0.0
1578,2017,4,North East Region,Switching & Fusing,Turner Substation Switches,146911.0
1579,2017,4,North East Region,Switching & Fusing,Turner Transmission Switches,67706.0
1580,2017,4,North East Region,Utility Automation,Capacitor Switches,78053.88
1581,2017,4,North East Region,Utility Automation,Carrier Comm (CCM),52540.0
1582,2017,4,North East Region,Utility Automation,Con Sys & Telemetry (CST),0.0
1583,2017,4,North East Region,Utility Automation,Cust Srvc Sales (CSS),0.0
1584,2017,4,North East Region,Utility Automation,Enclosures,36589.479999999996
1585,2017,4,North East Region,Utility Automation,Lighting Control,1686.0
1586,2017,4,North East Region,Utility Automation,Other Assemblies,112295.25
1587,2017,4,North East Region,Utility Automation,Padmount Switches,0.0
1588,2017,4,North East Region,Utility Automation,Power Factor Correction,252598.64
1589,2017,4,North East Region,Utility Automation,Reclosers,0.0
1590,2017,4,North East Region,Utility Automation,Sectionalizers,8403.86
1591,2017,4,North East Region,Utility Automation,Teleprotection (TPR),60880.56
1592,2017,4,North East Region,Utility Automation,Uti Trans Sys (UET),11900.0
1593,2017,4,SOUTH CENTRAL REGION,Arresters,Distribution Arresters,16055.349999999999
1594,2017,4,SOUTH CENTRAL REGION,Arresters,Substation HC Arresters,5613.66
1595,2017,4,SOUTH CENTRAL REGION,Arresters,Substation SC Arresters,0.0
1596,2017,4,SOUTH CENTRAL REGION,Arresters,Transmission Arresters,4846.8
1597,2017,4,SOUTH CENTRAL REGION,Bushings,Electro Composites,0.0
1598,2017,4,SOUTH CENTRAL REGION,Bushings,PCORE Electric,2329.0
1599,2017,4,SOUTH CENTRAL REGION,Bushings,Reuel,0.0
1600,2017,4,SOUTH CENTRAL REGION,Cable Accessories,URD Accessories,2472.92
1601,2017,4,SOUTH CENTRAL REGION,Cable Accessories,URD Arresters,15918.05
1602,2017,4,SOUTH CENTRAL REGION,Connectors,Distribution Connectors,54838.149999999994
1603,2017,4,SOUTH CENTRAL REGION,Connectors,Substation Connectors,17410.079999999998
1604,2017,4,SOUTH CENTRAL REGION,Connectors,Transmission Connectors,105848.69
1605,2017,4,SOUTH CENTRAL REGION,Construction,Pole Line Hardware,61660.59
1606,2017,4,SOUTH CENTRAL REGION,Construction,Utility Anchors,141924.82
1607,2017,4,SOUTH CENTRAL REGION,Enclosures & Drains,Above Ground,0.0
1608,2017,4,SOUTH CENTRAL REGION,Enclosures & Drains,Underground,29955.8
1609,2017,4,SOUTH CENTRAL REGION,Insulators,Distribution Insulators,4742.54
1610,2017,4,SOUTH CENTRAL REGION,Insulators,Transmission Insulators,85395.6
1611,2017,4,SOUTH CENTRAL REGION,Safety Products,Fiber Splice Products,0.0
1612,2017,4,SOUTH CENTRAL REGION,Safety Products,Fiberglass Construction,53965.11
1613,2017,4,SOUTH CENTRAL REGION,Safety Products,Gloves and Sleeves,5530.47
1614,2017,4,SOUTH CENTRAL REGION,Safety Products,Resale,4012.96
1615,2017,4,SOUTH CENTRAL REGION,Safety Products,Traditional Tools,7056.58
1616,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Cutouts,4383.92
1617,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Cutouts - Polymer,2260.6
1618,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Fuse Links,419.0
1619,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,OVHD Switches,1476.8
1620,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Substation Switches,15094.0
1621,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Turner Accessories,0.0
1622,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Turner Interrupters,0.0
1623,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Turner Substation Switches,0.0
1624,2017,4,SOUTH CENTRAL REGION,Switching & Fusing,Turner Transmission Switches,0.0
1625,2017,4,SOUTH CENTRAL REGION,Utility Automation,Capacitor Switches,63344.41
1626,2017,4,SOUTH CENTRAL REGION,Utility Automation,Carrier Comm (CCM),0.0
1627,2017,4,SOUTH CENTRAL REGION,Utility Automation,Enclosures,65538.0
1628,2017,4,SOUTH CENTRAL REGION,Utility Automation,Lighting Control,19636.8
1629,2017,4,SOUTH CENTRAL REGION,Utility Automation,Other Assemblies,36403.32
1630,2017,4,SOUTH CENTRAL REGION,Utility Automation,Padmount Switches,0.0
1631,2017,4,SOUTH CENTRAL REGION,Utility Automation,Power Factor Correction,14893.0
1632,2017,4,SOUTH CENTRAL REGION,Utility Automation,Reclosers,15249.76
1633,2017,4,SOUTH CENTRAL REGION,Utility Automation,Sectionalizers,0.0
1634,2017,4,SOUTHEAST REGION,Arresters,Distribution Arresters,51299.97
1635,2017,4,SOUTHEAST REGION,Arresters,Substation HC Arresters,1279.77
1636,2017,4,SOUTHEAST REGION,Arresters,Substation SC Arresters,16842.690000000002
1637,2017,4,SOUTHEAST REGION,Arresters,Transmission Arresters,25169.629999999997
1638,2017,4,SOUTHEAST REGION,Bushings,Electro Composites,0.0
1639,2017,4,SOUTHEAST REGION,Bushings,PCORE Electric,207867.0
1640,2017,4,SOUTHEAST REGION,Bushings,Reuel,0.0
1641,2017,4,SOUTHEAST REGION,Cable Accessories,URD Accessories,48864.72
1642,2017,4,SOUTHEAST REGION,Cable Accessories,URD Arresters,5391.389999999999
1643,2017,4,SOUTHEAST REGION,Connectors,Distribution Connectors,253582.7
1644,2017,4,SOUTHEAST REGION,Connectors,Substation Connectors,124787.74999999999
1645,2017,4,SOUTHEAST REGION,Connectors,Transmission Connectors,87105.44
1646,2017,4,SOUTHEAST REGION,Construction,Civil,5310.0
1647,2017,4,SOUTHEAST REGION,Construction,Pole Line Hardware,102484.90999999999
1648,2017,4,SOUTHEAST REGION,Construction,Utility Anchors,130652.44000000002
1649,2017,4,SOUTHEAST REGION,Enclosures & Drains,Above Ground,4059.75
1650,2017,4,SOUTHEAST REGION,Enclosures & Drains,Accessories,0.0
1651,2017,4,SOUTHEAST REGION,Enclosures & Drains,Underground,33342.97
1652,2017,4,SOUTHEAST REGION,Insulators,Distribution Insulators,12850.029999999999
1653,2017,4,SOUTHEAST REGION,Insulators,Transmission Insulators,19970.62
1654,2017,4,SOUTHEAST REGION,Safety Products,Fiberglass Construction,41555.259999999995
1655,2017,4,SOUTHEAST REGION,Safety Products,Gloves and Sleeves,9058.7
1656,2017,4,SOUTHEAST REGION,Safety Products,Power Load,0.0
1657,2017,4,SOUTHEAST REGION,Safety Products,Resale,1117.16
1658,2017,4,SOUTHEAST REGION,Safety Products,Traditional Tools,70076.44
1659,2017,4,SOUTHEAST REGION,Switching & Fusing,Cutouts,5821.4400000000005
1660,2017,4,SOUTHEAST REGION,Switching & Fusing,Cutouts - Polymer,90.69
1661,2017,4,SOUTHEAST REGION,Switching & Fusing,Fuse Links,8308.04
1662,2017,4,SOUTHEAST REGION,Switching & Fusing,OVHD Switches,37960.42
1663,2017,4,SOUTHEAST REGION,Switching & Fusing,Substation Switches,27598.5
1664,2017,4,SOUTHEAST REGION,Switching & Fusing,Turner Accessories,20997.0
1665,2017,4,SOUTHEAST REGION,Switching & Fusing,Turner Interrupters,0.0
1666,2017,4,SOUTHEAST REGION,Switching & Fusing,Turner Substation Switches,0.0
